dataset,configuration,configuration_label,question_id,sentence_index,citation_count,citation_present,human_supported,automatic_supported
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,6197919553092718789,2,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,6197919553092718789,3,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,6197919553092718789,4,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-2793620497613383112,0,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-534703981297361693,0,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-534703981297361693,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,8630912480840635425,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,8630912480840635425,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,8630912480840635425,2,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-3166192416332661165,0,1,1,0,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-7582650876403615860,0,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,1207438646958939540,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,1207438646958939540,1,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,1207438646958939540,2,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,1207438646958939540,3,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,8374920161078411955,0,1,1,1,0
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,8374920161078411955,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,8374920161078411955,2,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,776206927417616083,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,776206927417616083,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,776206927417616083,2,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,776206927417616083,3,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,776206927417616083,4,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,776206927417616083,5,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-7082373971902583330,0,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-7082373971902583330,1,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-7403082197877166868,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-7403082197877166868,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-5001543574321430501,0,1,1,0,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-5001543574321430501,1,1,1,1,0
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-5001543574321430501,2,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-5001543574321430501,3,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,4421895045446492516,0,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,5428573134960989135,0,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,3189494571253889631,0,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,4736010675551913156,0,2,1,0,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,4736010675551913156,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-5485901134801622830,0,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-5485901134801622830,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-1528483370616468286,0,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-1528483370616468286,1,1,1,0,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-1528483370616468286,2,1,1,0,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-962065981949449467,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-962065981949449467,1,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr-shot2-ndoc5-42-azure.json,GPT-3.5 / 5 documents,-962065981949449467,2,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-7013890438520559398,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-7013890438520559398,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-7013890438520559398,2,2,1,0,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,7089015503030534342,0,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,8793099883447006698,0,3,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,8793099883447006698,1,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-881464876144297194,0,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,1650309494326541834,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,2378678654868379935,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-3322598412088356524,0,1,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-4633355453516911545,0,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-7464414779466400769,0,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,1562758409663917015,0,1,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,1562758409663917015,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,7813254335895169912,0,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,732619765350082410,0,1,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,732619765350082410,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,6962706727076805207,0,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,6962706727076805207,1,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,6962706727076805207,2,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,3127369420834732535,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,3127369420834732535,1,1,1,0,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-8056895208806271453,0,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,4131723857510142703,0,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-6617858863213285972,0,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-6617858863213285972,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-7031499911070053371,0,1,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-7031499911070053371,1,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-7031499911070053371,2,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-2419910984507145175,0,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,3228155858422343609,0,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,3228155858422343609,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,3228155858422343609,2,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,3228155858422343609,3,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,3228155858422343609,4,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,3228155858422343609,5,1,1,0,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-4873786835306543030,0,1,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,7341847432427402002,0,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,7341847432427402002,1,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,9208802889973064064,0,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,9208802889973064064,1,1,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-6491913195208307840,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-6491913195208307840,1,1,1,0,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,6818525918465491519,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,6818525918465491519,1,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,3421083040429613594,0,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-3766268167311659635,0,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-3766268167311659635,1,1,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-3766268167311659635,2,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-3766268167311659635,3,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-3766268167311659635,4,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-3766268167311659635,5,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,1669382249251092390,0,1,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-3675478481857186593,0,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-3675478481857186593,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-3675478481857186593,2,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-760711577307303110,0,1,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-760711577307303110,1,1,1,0,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-2028008768314817948,0,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,3658847669702107248,0,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,3658847669702107248,1,3,1,0,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,1249880653163144885,0,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-5842265707961388968,0,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-5842265707961388968,1,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-5842265707961388968,2,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-5842265707961388968,3,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-980277355338003007,0,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-980277355338003007,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-980277355338003007,2,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-980277355338003007,3,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-980277355338003007,4,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-2308605614870982079,0,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-2308605614870982079,1,2,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,6991956743207247076,0,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-2352037698769402666,0,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,3783314997423605362,0,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,3783314997423605362,1,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,4499452346514611435,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,4499452346514611435,1,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,2240932998074597895,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,2240932998074597895,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,2240932998074597895,2,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-2587736270657707397,0,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-2587736270657707397,1,3,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-2587736270657707397,2,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-2587736270657707397,3,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-2587736270657707397,4,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-8113348361974619629,0,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-8113348361974619629,1,2,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-8113348361974619629,2,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-8374334863981745899,0,1,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-4814171382648920164,0,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,1029755223764707835,0,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,1029755223764707835,1,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,1029755223764707835,2,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-4891954000928831702,0,3,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,6750695717303546788,0,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,2806020951549731374,0,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,2806020951549731374,1,2,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-4879828696940526525,0,2,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-4879828696940526525,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-4879828696940526525,2,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-4879828696940526525,3,1,1,0,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,4888381097814967011,0,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,434290836324078234,0,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,2872295608752061902,0,1,1,0,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,2872295608752061902,1,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,9184423694390444844,0,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,9184423694390444844,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,9184423694390444844,2,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-6253059790504461986,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-6253059790504461986,1,1,1,0,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-5021421578587820891,0,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-1854705900900914247,0,3,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-1854705900900914247,1,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,2771414991157063420,0,3,1,0,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,4150448921344430432,0,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-3469572554119413466,0,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-3469572554119413466,1,1,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,5326119942658671302,0,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,5326119942658671302,1,0,0,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-5437055545265308142,0,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-3176814404414677007,0,1,1,1,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,6619094979746662600,0,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-2046820450216612197,0,1,1,0,0
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,-2046820450216612197,1,3,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,3863117877494111972,0,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,6769751506580038561,0,2,1,1,1
asqa,asqa-gpt-35-turbo-gtr_interact_search_summary-shot2-ndoc10-42-azure.json,GPT-3.5 / interactive retrieval,4910574660426743103,0,1,1,0,0
